x_clean,y_clean,z_clean,x_data,y_data,z_data,x_odr,y_odr,z_odr
5.844453089742374,-0.04720591950194774,30.996556753139547,5.6002606008519304,0.752522154550449,28.345953328999233,6.038447296750428,-0.15716135040300058,31.457999435337605
5.276392183119655,-0.18995538458329028,30.17417156290348,4.134015440407369,-2.3468711410553933,33.55612201768434,5.206247040457743,-0.5659884686657474,30.406190585215125
4.751608256125954,-0.2766048910950046,29.36844950306537,5.25010594305242,1.5467009938979386,29.10149619208195,4.918052719383831,-0.34695986948961943,29.790783002751095
4.270796286998191,-0.31780195759515045,28.582286316107044,-2.1831091291642624,1.155733233183938,33.224827183603374,4.17981364310792,-0.6688527819571005,28.78712023482663
3.8336356193200394,-0.3228659855795928,27.81726540798165,8.45417110535815,0.6910831629860397,26.647071577653293,3.9774084903111064,-0.3542149084697396,28.21037078749492
3.4390144975199375,-0.299771824851323,27.074038239104322,3.7890621821973163,2.154274571805694,33.001824935287104,3.333369391477507,-0.6231569605762575,27.258426992367607
3.0852310601200075,-0.25520532298086523,26.35262466250762,6.552906500728341,-1.9446625712796841,25.799159576612613,3.2106621707713967,-0.2518771525030753,26.723969944422596
2.770167615628955,-0.19466250588156916,25.65264077810705,0.9445348605232262,1.620554537250925,19.87172487499022,2.654996845103122,-0.49111756254503586,25.82130946824198
2.491437655317628,-0.12257153794977613,24.973465345237127,2.1140665205128695,-0.7640780007069927,26.198381535610924,2.6020609961194645,-0.09062234602009667,25.328300281303257
2.2465067785875608,-0.04242289470838665,24.31435667326418,2.6750053760563013,0.03734004401011807,21.92035057922222,2.125831148106966,-0.3144022072576205,24.47039081551321
2.0327897324034137,0.04310190037035226,23.67453124317603,-1.9095670379885799,1.1701133534743442,24.96900621681509,2.131321648657777,0.09718574559993613,24.01636956415844
1.8477262887678094,0.13200896599148287,23.053213861067718,-1.0673130721232993,-1.8192733799151144,24.637673410557127,1.7245331521747294,-0.1185957128233256,23.198530888050808
1.6888388616334218,0.2228815644786093,22.449667409630845,3.0932249496609447,-0.15119077247568236,23.85566193176508,1.7772683948519903,0.2929288891444712,22.780780581504565
1.553774718483395,0.31478201023790825,21.86320854860706,2.443654914498256,1.2151853809545914,21.11010479225479,1.4301688895556586,0.08241422231657058,21.99896265098112
1.4403354607451346,0.4071663998549445,21.293214180413973,0.905758860178122,5.465653728798776,25.665192711738637,1.5200558370708241,0.4876911055595269,21.615030551118014
1.34649619322706,0.49981183254660416,20.73912221037759,0.42073920782215246,2.7905569787303746,19.542113331772956,1.2238658168028553,0.2828115642238588,20.86599859944096
1.2704165175328341,0.59275534669721,20.200429103286307,1.7619845443121955,2.6631214141449586,22.492564371477034,1.3423588099943387,0.6790916245576312,20.51381988338898
1.2104451947584924,0.686243560901837,19.676685949481115,0.7485540529084571,3.257348683381987,19.513412119990228,1.0896154271044036,0.4821283636142699,19.79509351490445
1.1651200451670685,0.7806919070963656,19.16749417039091,-4.4256093100676726,1.9927337264714975,20.131118921675878,1.2298706047172079,0.8689940756216902,19.47296276304586
1.1331643963287912,0.8766523307366481,18.672501577323494,-0.051437718595082504,5.008576418883853,19.245642425908738,1.0145276154153542,0.6833400411363773,18.782688945253238
1.1134811610691095,0.9747883754632739,18.19139921221489,4.099958729974343,-2.345698133489631,19.668995260399477,1.1713763352538937,1.0619605770257596,18.489198666782166
1.105145424083133,1.0758566446749258,17.723919213284997,3.844934502358936,2.4000773600070913,21.06828724544968,0.9887654537245539,0.8916259426799381,17.82603872786765
1.107396240926175,1.180693724589939,17.269833836098677,5.148806427613643,-0.5485383626413316,17.751015926088883,1.1585942058570926,1.2642903668844345,17.56003441841319
1.1196282037718883,1.2902077522599504,16.828955700904842,2.7044928193329616,0.597165892799242,14.299225344667303,1.0053204258750676,1.1136381652349026,16.923093945452564
1.1413832026570232,1.4053739104587573,16.40113931484698,-1.666264862909783,-1.6528763023119422,13.109017796332047,1.1859157047751838,1.4834954435116319,16.683662324832433
1.1723427063603509,1.5272332244383557,15.98628392146491,5.783561173160763,5.658268696414189,13.271332918728563,1.0597338304326203,1.3571435938536274,16.072471042927845
1.2123208008916226,1.6568941196808995,15.584337752016557,-1.1943635907207855,4.824790715487908,14.740512101810078,1.250128723485173,1.7280923522497122,15.858966096216902
1.261258153059476,1.7955362723144936,15.19530378837875,2.855196192455297,1.1928780771351062,14.22235349408007,1.1498299862176358,1.6309324633041387,15.27350880159821
1.3192170090417776,1.9444163425980905,14.819247192481994,0.628265777862745,1.20529042156241,13.022919918191066,1.3501738719170626,2.0076172802921888,15.08561884274496
1.3863772906506198,2.1048752247327522,14.456304610693364,-0.5774491559295902,-1.1271841269946403,13.528235244085371,1.275498824210738,1.944913150733711,14.52642029461988
1.4630338124668234,2.278346470956775,14.106695622578064,0.8074916124672571,1.3398947198360907,17.268314366793444,1.486961136655318,2.3327953730664928,14.364283011190405
1.5495946086261387,2.466365551686222,13.770736671944407,3.3114319782301287,1.9635287309580485,14.82382055367076,1.4385465349943092,2.310333381769441,13.832555380959798
1.6465803261320135,2.670579592843339,13.44885789415873,0.42609761146913305,-2.2621959855872227,14.39764805061766,1.6632585877630135,2.715811775178812,13.696934282528076
1.7546246093729108,2.892757181834095,13.141623337443567,4.192655541529678,3.104761644023832,13.417850881170361,1.6426202821969251,2.7400802454591493,13.194803757533354
1.874475365015154,3.1347977487786984,12.849755166745295,-6.851966522182792,2.8346200806896773,16.20167686776515,1.8836542534948224,3.1706391105098346,13.087347911718826
2.0069967542227594,3.3987399015773585,12.574162535202344,3.352126074849643,5.107903655402613,9.372001360562699,1.89320379996097,3.2490129210742054,12.61818700400741
2.1531717062771967,3.686767911920622,12.315975906871921,1.961413624011827,3.1677167995334377,9.81117178628481,2.154583768175347,3.7133709527847096,12.541806374028486
2.31410467945416,4.001215301421595,12.07658770894022,2.333600480981765,1.3920252592558953,12.156469646263835,2.1976721278879245,3.8542689795518137,12.110710370345373
2.4910243058438897,4.344564146576624,11.857700271592021,4.106081940648681,1.1480133034893898,13.444658341558853,2.484406969790937,4.362488225583619,12.070111312093282
2.6852854399072283,4.71943828894228,11.661382062130857,2.1299923320545915,6.691239357100889,11.000926404866064,2.5653825474352185,4.575450845049985,11.684570463222503
2.8983699778305447,5.128588080466002,11.49013321071031,2.384842188960831,9.078047318931148,14.77103296654233,2.883502614305309,5.138936655507255,11.687008574784572
3.1318856166128564,5.574863589100062,11.346961219041928,0.7240080646804161,6.5202329702978705,11.484967256863875,3.0077607015560957,5.434532292241921,11.357839277347738
3.3875614673225156,6.061172312896657,11.235467483547977,0.6997816949273501,3.4116529576618477,7.581476754833467,3.3643267307058378,6.0658043108431166,11.414155107953645
3.6672391141142437,6.590416383093132,11.159944769163781,2.6807300851668785,7.594292671528455,10.955285151408528,3.538309870023127,6.455208521729931,11.156755651100207
3.9728573073487157,7.165402973064849,11.125484926099485,0.330332019774775,7.379200275072495,7.766292764936322,3.9413396539676095,7.167238513933341,11.282750776225807
4.306427985291878,7.788720192590038,11.138094796297835,10.286422042936216,10.214953619689217,10.711965240135392,4.172418848377472,7.661224505921932,11.118721844255342
4.670000729427501,8.462569207142003,11.204816209405843,3.9600553240852987,7.469307238650673,12.142027990533574,4.630639453730248,8.466007127068831,11.336881899896074
5.065612079392419,9.188541834130973,11.333842971237956,1.5941861703993756,8.343656841638392,12.022865990851455,4.926758624664656,9.072933539021045,11.295960380565433
5.495215390919927,9.96733171705799,11.534623512005059,7.476660725022677,13.150981561777996,12.032597476511116,5.449033518746938,9.978777523744775,11.63738476615393
5.960586173439734,10.798366844576334,11.817932087729986,3.8480642737888466,12.434485139015857,13.569686879316393,5.817928936850362,10.700967691719612,11.759408954090564
6.4631972052672415,11.679352419282901,12.19588387476796,6.333794820479562,15.54062644654244,14.848865393945625,6.412127544967732,11.707800170606385,12.265470534587303
7.00405738360384,12.605717003348621,12.68185991035819,6.452843113533996,10.444739522316565,14.462377866800157,6.859842312651391,12.53554962724534,12.601608241463236
7.583508521548264,13.569963003928022,13.29029696622546,5.2983794569314835,15.709409486412538,17.18293248611844,7.530825937270042,13.627449039710525,13.32420639561176
8.20097558956538,14.560936831876667,14.036286199310155,8.066766057380315,9.854670910508922,15.40943896965877,8.059153876746523,14.530000466427959,13.935795941552259
8.854668802037791,15.563056577417852,14.934915116052293,9.275812455330545,15.92298057395089,17.801386936447656,8.805497964548163,15.664566305920888,14.93397492047641
9.541241191322417,16.555567539712566,16.000284070889993,14.745685285795393,16.892840863375053,19.50116900717101,9.407998099398906,16.57826850104636,15.886034057258012
10.255413652158104,17.511938741427354,17.24413742523576,11.35733326882079,14.662033266143212,14.40482351757639,10.217192103525525,17.67399823013626,17.215389997265735
10.989591460137266,18.39956381985001,18.67407896851717,7.668059542076985,20.394870879181525,15.346460178084765,10.873710242666325,18.490376932769166,18.56065694021389
